2023-09-06 12:40:07,417 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (2fc29e998e232ebf76cf076064083c97)] -> id: onetrust-accept-btn-handler] 
2023-09-06 12:40:07,850 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (2fc29e998e232ebf76cf076064083c97)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 12:40:08,347 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (2fc29e998e232ebf76cf076064083c97)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:40:08,642 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (2fc29e998e232ebf76cf076064083c97)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:40:08,651 INFO  [Log] Send ENTER 
2023-09-06 12:40:18,926 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (2fc29e998e232ebf76cf076064083c97)] -> class name: m-productCard__photo] 
2023-09-06 12:40:19,183 INFO  [Log] Successfully wrote to the file. 
2023-09-06 12:41:44,402 INFO  [Log] Main Page opened successfully 
2023-09-06 12:41:44,781 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (8a75396182debfbef668191084f097c3)] -> id: onetrust-accept-btn-handler] 
2023-09-06 12:41:45,971 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (8a75396182debfbef668191084f097c3)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 12:41:46,625 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (8a75396182debfbef668191084f097c3)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:41:46,898 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (8a75396182debfbef668191084f097c3)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:41:46,906 INFO  [Log] Send ENTER 
2023-09-06 12:41:50,361 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (8a75396182debfbef668191084f097c3)] -> class name: m-productCard__photo] 
2023-09-06 12:41:50,632 INFO  [Log] Successfully wrote to the file. 
2023-09-06 12:50:06,526 INFO  [Log] Main Page opened successfully 
2023-09-06 12:50:38,438 INFO  [Log] Main Page opened successfully 
2023-09-06 13:44:08,826 INFO  [Log] Main Page opened successfully 
2023-09-06 13:47:20,898 INFO  [Log] Main Page opened successfully 
2023-09-06 13:47:30,133 INFO  [Log] Main Page opened successfully 
2023-09-06 13:58:36,642 INFO  [Log] Main Page opened successfully 
2023-09-06 13:59:16,767 INFO  [Log] Main Page opened successfully 
2023-09-06 13:59:50,153 INFO  [Log] Main Page opened successfully 
2023-09-06 14:05:59,884 INFO  [Log] Main Page opened successfully 
2023-09-06 14:10:50,352 INFO  [Log] Main Page opened successfully 
2023-09-06 14:13:39,192 INFO  [Log] Main Page opened successfully 
2023-09-06 14:13:41,646 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (b9f9f253a4b14f46ef14686e7ff7eeba)] -> id: onetrust-accept-btn-handler] 
2023-09-06 14:13:41,915 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (b9f9f253a4b14f46ef14686e7ff7eeba)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 14:13:42,587 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (b9f9f253a4b14f46ef14686e7ff7eeba)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 14:13:43,034 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (b9f9f253a4b14f46ef14686e7ff7eeba)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 14:13:43,058 INFO  [Log] Send ENTER 
2023-09-06 14:13:46,824 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (b9f9f253a4b14f46ef14686e7ff7eeba)] -> class name: m-productCard__photo] 
2023-09-06 14:13:47,213 INFO  [Log] Successfully wrote to the file. 
2023-09-06 14:13:47,304 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (b9f9f253a4b14f46ef14686e7ff7eeba)] -> class name: m-variation__item] 
